,date,co,no2,o3,so2,pm2_5,pm10,nh3,AQI
263,2020-12-06 00:00:00,1.64223,32.56,36.84,18.36,370.21,396.09,5.57,448.3967469879518
264,2020-12-06 01:00:00,1.8692,42.16,21.28,21.46,386.16,416.24,7.47,454.73831325301205
265,2020-12-06 02:00:00,2.5100700000000002,57.58,2.24,29.8,420.91,461.95,11.53,468.55457831325305
266,2020-12-06 03:00:00,3.15094,59.63,1.81,37.67,447.92,499.22,15.45,479.29349397590363
267,2020-12-06 04:00:00,3.47137,60.32,7.87,43.39,455.91,512.8,19.25,482.4702409638554
268,2020-12-06 05:00:00,3.685,70.6,19.31,50.55,462.32,523.4,25.84,485.0187951807229
269,2020-12-06 06:00:00,3.685,89.11,44.35,61.99,476.32,537.4,29.39,490.58506024096386
270,2020-12-06 07:00:00,2.16293,71.29,101.57,95.37,330.67,363.23,18.75,432.67602409638556
271,2020-12-06 08:00:00,1.8959000000000001,67.86,137.33,100.14,302.88,333.05,16.21,421.6269879518072
272,2020-12-06 09:00:00,1.92261,72.66,165.94,108.72,319.46,351.79,16.47,428.2190361445783
273,2020-12-06 10:00:00,2.64359,109.67,140.19,115.4,367.29,412.24,23.05,447.2357831325301
274,2020-12-06 11:00:00,3.8986199999999998,171.36,70.1,109.67,437.31,501.94,31.67,475.07506024096386
275,2020-12-06 12:00:00,4.96674,211.12,8.32,93.46,489.96,568.15,38.0,496.00819277108434
276,2020-12-06 13:00:00,5.66101,205.64,0.04,85.83,548.1,636.71,46.1,225.64
277,2020-12-06 14:00:00,5.66101,189.19,0.67,76.29,590.09,684.14,48.64,209.19
278,2020-12-06 15:00:00,5.07355,153.54,10.91,61.99,595.31,687.3,36.99,173.54
279,2020-12-06 16:00:00,4.37927,113.79,33.62,50.55,580.06,662.57,23.05,133.79000000000002
280,2020-12-06 17:00:00,3.8986199999999998,93.22,41.13,46.25,563.55,640.69,16.09,123.53966835443038
281,2020-12-06 18:00:00,3.23105,75.4,45.78,41.96,517.19,581.9,8.99,489.39704142011834
282,2020-12-06 19:00:00,2.37656,54.84,57.22,37.19,453.19,500.12,4.31,481.3887951807229
283,2020-12-06 20:00:00,2.1095300000000003,48.67,53.64,32.42,427.04,466.52,4.5,470.99180722891566
284,2020-12-06 21:00:00,2.02942,45.93,47.21,29.09,411.66,448.35,4.94,464.8768674698795
285,2020-12-06 22:00:00,2.00272,44.55,40.41,27.18,396.18,431.95,5.26,458.7221686746988
286,2020-12-06 23:00:00,2.02942,45.24,32.54,26.23,391.32,426.65,5.38,456.78987951807227
287,2020-12-07 00:00:00,2.1095300000000003,48.67,22.17,26.46,394.72,430.53,5.89,458.14168674698794
288,2020-12-07 01:00:00,2.45667,58.26,6.97,30.99,416.8,458.23,8.61,466.92048192771085
289,2020-12-07 02:00:00,3.3111599999999997,63.06,0.06,41.01,464.91,521.77,13.68,486.0485542168675
290,2020-12-07 03:00:00,3.84522,67.17,1.57,47.68,488.03,552.92,15.71,495.24084337349393
291,2020-12-07 04:00:00,3.47137,71.97,11.62,54.36,457.7,515.86,16.72,483.18192771084335
292,2020-12-07 05:00:00,3.25775,74.71,32.54,63.9,449.73,506.27,21.28,480.0131325301205
293,2020-12-07 06:00:00,2.7771,70.6,75.1,77.25,431.11,480.12,21.53,472.61
294,2020-12-07 07:00:00,1.46866,37.01,161.65,71.53,315.4,341.66,8.11,426.60481927710845
295,2020-12-07 08:00:00,1.2416800000000001,28.79,185.97,63.9,285.85,307.87,6.97,414.85602409638557
296,2020-12-07 09:00:00,1.22833,30.16,194.55,65.8,277.5,298.84,8.23,411.53614457831327
297,2020-12-07 10:00:00,2.42996,86.37,124.45,75.34,331.93,373.25,23.05,433.17698795180723
298,2020-12-07 11:00:00,4.32587,159.03,32.9,83.92,420.72,491.69,39.01,468.47903614457834
299,2020-12-07 12:00:00,5.98145,178.22,1.14,86.78,487.6,580.87,51.17,495.0698795180723
300,2020-12-07 13:00:00,7.58362,180.96,0.0,96.32,571.04,688.55,67.89,169.718782278481
301,2020-12-07 14:00:00,8.651729999999999,172.73,0.0,100.14,661.59,806.08,81.06,192.73
302,2020-12-07 15:00:00,8.86536,154.91,0.0,92.51,721.48,882.7,78.02,185.7810936708861
303,2020-12-07 16:00:00,8.75855,137.09,0.0,81.06,758.03,921.08,59.78,184.44258860759493
304,2020-12-07 17:00:00,8.651729999999999,123.38,0.0,73.43,782.86,944.05,46.1,183.10395822784807
305,2020-12-07 18:00:00,7.90405,111.04,0.0,58.65,741.29,883.82,30.4,173.73429746835444
306,2020-12-07 19:00:00,6.5155,98.71,0.0,40.05,638.4,746.48,16.47,156.3334810126582
307,2020-12-07 20:00:00,5.44739,87.05,0.0,33.38,567.47,653.19,12.79,142.94830506329114
308,2020-12-07 21:00:00,4.85992,76.77,0.0,30.99,533.96,610.4,11.53,135.58633924050633
309,2020-12-07 22:00:00,4.53949,65.8,0.0,30.52,518.15,591.85,11.02,495.2257396449704
310,2020-12-07 23:00:00,4.32587,56.89,0.0,30.04,510.78,582.65,10.64,489.8363905325444
311,2020-12-08 00:00:00,4.32587,52.09,0.0,30.28,514.68,586.52,11.15,492.10343195266273
312,2020-12-08 01:00:00,4.91333,49.35,0.0,38.62,559.33,642.29,16.21,136.25565443037976
313,2020-12-08 02:00:00,7.26318,50.72,0.0,57.7,709.99,831.07,26.09,165.7031417721519
314,2020-12-08 03:00:00,9.93347,56.89,0.24,70.57,873.38,1027.0,29.89,199.16626962025316
315,2020-12-08 04:00:00,8.54492,80.88,2.48,80.11,777.04,898.01,32.93,181.76545316455696
316,2020-12-08 05:00:00,9.719850000000001,131.61,9.03,96.32,870.73,1005.38,44.58,196.4892594936709
317,2020-12-08 06:00:00,9.613040000000002,219.35,40.77,107.77,926.49,1066.38,50.66,239.35
318,2020-12-08 07:00:00,2.67029,98.71,150.2,144.96,389.01,430.99,15.07,455.8714457831325
319,2020-12-08 08:00:00,2.05612,80.2,177.38,139.24,334.7,371.74,11.53,434.278313253012
320,2020-12-08 09:00:00,2.02942,85.0,191.69,152.59,337.58,376.1,12.41,435.4233734939759
321,2020-12-08 10:00:00,3.685,157.65,108.72,164.03,422.95,487.55,34.96,469.3656626506024
322,2020-12-08 11:00:00,6.35529,241.28,19.85,205.99,563.32,666.13,76.0,261.28
323,2020-12-08 12:00:00,8.97217,257.73,0.67,259.4,685.96,818.6,119.57,277.73
324,2020-12-08 13:00:00,11.1084,244.02,0.0,305.18,781.52,942.13,160.1,264.02
325,2020-12-08 14:00:00,12.28333,227.57,0.0,331.88,866.51,1058.81,196.58,247.57
326,2020-12-08 15:00:00,12.71057,219.35,0.0,335.69,940.7,1162.8,218.87,239.35
327,2020-12-08 16:00:00,12.71057,200.15,0.0,274.66,985.84,1224.71,196.58,238.4560043478261
328,2020-12-08 17:00:00,12.71057,180.96,0.0,200.27,1025.87,1266.54,160.1,238.4560043478261
329,2020-12-08 18:00:00,12.390139999999999,167.25,0.0,141.14,1019.63,1243.45,122.61,233.8585304347826
330,2020-12-08 19:00:00,11.42883,154.91,0.0,94.41,958.53,1145.06,83.09,220.06582173913043
331,2020-12-08 20:00:00,10.78796,145.32,0.0,73.43,939.47,1101.79,61.3,210.87073043478262
332,2020-12-08 21:00:00,10.681149999999999,134.35,0.0,64.85,953.61,1102.95,50.16,209.33823913043477
333,2020-12-08 22:00:00,10.681149999999999,127.49,0.0,66.76,975.28,1119.12,47.12,209.33823913043477
334,2020-12-08 23:00:00,10.360719999999999,122.01,0.0,76.29,976.81,1120.71,50.16,204.7407652173913
335,2020-12-09 00:00:00,9.82666,117.9,0.0,99.18,954.15,1098.1,64.34,197.82776455696202
336,2020-12-09 01:00:00,9.50623,112.41,0.0,125.89,929.86,1081.33,85.12,193.8122493670886
337,2020-12-09 02:00:00,11.00159,104.19,0.0,123.98,1022.93,1204.31,73.97,213.93585652173914
338,2020-12-09 03:00:00,12.924190000000001,101.45,0.28,114.44,1121.39,1325.28,52.18,241.52098695652177
339,2020-12-09 04:00:00,8.54492,104.19,2.71,133.51,792.51,922.24,34.96,181.76545316455696
340,2020-12-09 05:00:00,7.90405,135.72,10.37,141.14,746.67,872.73,42.05,173.73429746835444
341,2020-12-09 06:00:00,7.47681,197.41,39.7,148.77,744.51,868.8,43.57,217.41
342,2020-12-09 07:00:00,3.07083,113.79,138.76,169.75,423.17,477.05,17.23,469.45313253012046
343,2020-12-09 08:00:00,2.37656,85.0,191.69,146.87,379.41,423.28,12.67,452.05457831325305
344,2020-12-09 09:00:00,2.24304,80.2,220.3,144.96,374.74,417.59,12.79,450.1978313253012
345,2020-12-09 10:00:00,3.685,146.69,130.18,135.42,433.52,500.47,31.41,473.56819277108434
346,2020-12-09 11:00:00,6.14166,219.35,22.35,125.89,527.2,630.39,53.2,239.35
347,2020-12-09 12:00:00,8.43811,224.83,0.67,135.42,594.61,725.7,74.98,244.83
348,2020-12-09 13:00:00,10.25391,216.6,0.0,164.03,663.48,822.52,104.37,236.6
349,2020-12-09 14:00:00,11.64246,200.15,0.0,162.13,753.22,943.83,118.55,223.13094782608695
350,2020-12-09 15:00:00,12.60376,174.11,0.0,139.24,850.49,1072.71,106.39,236.92351304347827
351,2020-12-09 16:00:00,13.244629999999999,149.43,0.0,127.79,934.22,1175.0,92.21,246.11860434782608
352,2020-12-09 17:00:00,12.924190000000001,131.61,0.0,150.68,947.82,1196.12,110.45,241.52098695652177
353,2020-12-09 18:00:00,11.00159,122.01,0.0,158.31,821.97,1049.86,113.49,213.93585652173914
354,2020-12-09 19:00:00,8.22449,116.53,0.0,129.7,624.8,804.39,85.12,177.74993797468352
355,2020-12-09 20:00:00,6.0348500000000005,102.82,0.0,90.6,492.25,625.38,51.68,496.9186746987952
356,2020-12-09 21:00:00,4.53949,89.11,0.0,53.88,408.38,504.35,23.56,463.5727710843373
357,2020-12-09 22:00:00,3.04413,74.03,0.33,30.99,323.3,382.97,8.74,429.7457831325301
358,2020-12-09 23:00:00,2.61688,63.75,0.86,27.18,302.79,352.63,7.73,421.5912048192771
359,2020-12-10 00:00:00,2.64359,57.58,0.34,28.61,310.49,359.71,8.36,424.65265060240966
360,2020-12-10 01:00:00,3.0975300000000003,54.15,0.02,36.24,338.34,394.34,12.54,435.7255421686747
361,2020-12-10 02:00:00,4.165649999999999,52.78,0.01,50.07,390.45,465.28,19.76,456.44397590361444
362,2020-12-10 03:00:00,4.806520000000001,52.09,0.58,59.61,407.18,492.98,24.83,463.09566265060243
363,2020-12-10 04:00:00,4.53949,54.84,3.62,66.76,369.32,450.45,29.39,448.04289156626504
364,2020-12-10 05:00:00,4.6463,74.03,11.0,79.16,366.14,450.89,38.0,446.77855421686746
365,2020-12-10 06:00:00,4.27246,101.45,30.76,94.41,343.03,421.18,39.52,437.5902409638554
366,2020-12-10 07:00:00,2.16293,76.77,62.23,120.16,186.38,227.37,23.31,351.1753488372093
367,2020-12-10 08:00:00,1.8425,72.66,80.11,119.21,166.42,201.89,21.28,335.8572093023256
368,2020-12-10 09:00:00,1.7890899999999998,72.66,85.12,125.89,161.41,195.75,22.29,332.0123255813954
369,2020-12-10 10:00:00,3.20435,111.04,39.34,125.89,224.33,281.95,35.97,380.29976744186047
370,2020-12-10 11:00:00,5.44739,145.32,7.06,118.26,326.19,419.17,51.68,430.8948192771084
371,2020-12-10 12:00:00,7.47681,150.8,0.36,118.26,408.47,530.87,67.89,463.6085542168675
372,2020-12-10 13:00:00,9.2926,145.32,0.0,137.33,495.28,649.04,94.24,498.1233734939759
373,2020-12-10 14:00:00,10.25391,130.24,0.0,144.96,577.05,764.1,114.5,203.20827391304348
374,2020-12-10 15:00:00,10.46753,113.79,0.0,133.51,625.57,834.81,112.47,206.27325652173914
375,2020-12-10 16:00:00,10.360719999999999,101.45,0.0,116.35,654.4,872.88,90.18,204.7407652173913
376,2020-12-10 17:00:00,9.82666,93.22,0.0,100.14,649.63,862.48,65.86,197.82776455696202
377,2020-12-10 18:00:00,8.22449,86.37,0.0,74.39,551.47,736.37,40.03,177.74993797468352
378,2020-12-10 19:00:00,5.92804,78.83,0.0,47.21,391.6,531.81,19.76,460.0543786982248
379,2020-12-10 20:00:00,4.32587,71.97,0.0,36.24,289.37,395.13,13.55,416.2555421686747
380,2020-12-10 21:00:00,3.3111599999999997,64.43,0.0,31.95,228.47,306.32,11.02,383.47697674418606
381,2020-12-10 22:00:00,2.61688,57.58,0.0,30.04,189.96,248.36,9.63,353.92279069767443
382,2020-12-10 23:00:00,2.42996,52.09,0.01,30.28,181.45,232.61,9.12,347.3918604651163
383,2020-12-11 00:00:00,2.53677,49.35,0.0,32.9,190.77,240.4,9.88,354.5444186046512
384,2020-12-11 01:00:00,3.04413,50.04,0.0,41.49,225.5,282.53,14.19,381.19767441860466
385,2020-12-11 02:00:00,4.32587,56.89,0.0,61.04,304.14,380.76,22.8,422.1279518072289
386,2020-12-11 03:00:00,5.39398,67.17,0.57,81.06,356.73,444.99,29.39,443.03722891566264
387,2020-12-11 04:00:00,5.5542,80.88,3.4,103.95,360.93,447.57,34.96,444.70710843373496
388,2020-12-11 05:00:00,5.98145,106.93,6.53,129.7,382.67,472.96,45.09,453.35072289156625
389,2020-12-11 06:00:00,6.195069999999999,139.83,7.96,156.4,384.68,476.66,48.64,454.1498795180723
390,2020-12-11 07:00:00,1.92261,124.75,17.17,305.18,148.67,179.88,16.47,322.23511627906976
391,2020-12-11 08:00:00,1.3485,104.19,36.84,226.97,122.64,144.94,11.65,302.2586046511628
392,2020-12-11 09:00:00,1.1615799999999998,84.31,53.64,165.94,113.8,132.76,10.64,278.83448275862065
393,2020-12-11 10:00:00,2.67029,106.93,23.25,127.79,173.99,215.96,28.63,341.6667441860465
394,2020-12-11 11:00:00,4.91333,119.27,3.35,104.9,262.91,336.11,48.64,405.7353012048193
395,2020-12-11 12:00:00,6.5155,113.79,0.17,102.04,319.73,411.66,66.88,428.3263855421687
396,2020-12-11 13:00:00,7.90405,115.16,0.0,110.63,379.64,490.26,87.14,452.14602409638553
397,2020-12-11 14:00:00,8.43811,113.79,0.0,97.28,441.81,561.73,89.17,477.58147928994083
398,2020-12-11 15:00:00,7.37,108.3,0.0,73.43,437.37,545.02,73.97,475.0989156626506
399,2020-12-11 16:00:00,3.3111599999999997,100.08,0.05,46.25,271.83,324.82,36.99,409.2818072289157
400,2020-12-11 17:00:00,2.53677,90.48,1.16,40.53,270.33,315.76,28.12,408.68542168674696
401,2020-12-11 18:00:00,2.13623,74.71,6.97,33.38,280.47,318.35,18.75,412.71698795180725
402,2020-12-11 19:00:00,1.7890899999999998,57.58,14.48,23.6,274.62,302.66,10.89,410.3910843373494
403,2020-12-11 20:00:00,1.66893,46.61,16.09,17.88,265.54,288.66,7.66,406.7809638554217
404,2020-12-11 21:00:00,1.64223,41.47,13.77,16.69,254.01,275.09,6.78,402.1967469879518
405,2020-12-11 22:00:00,1.62888,40.1,9.74,17.41,237.24,257.51,6.33,390.2074418604651
406,2020-12-11 23:00:00,1.52206,37.7,7.78,16.93,206.76,225.31,5.64,366.8158139534884
407,2020-12-12 00:00:00,1.32179,34.96,8.23,16.45,162.23,178.38,5.38,332.64162790697674
408,2020-12-12 01:00:00,1.18828,35.3,9.03,18.6,123.97,139.84,6.65,303.2793023255814
409,2020-12-12 02:00:00,1.58882,42.84,0.88,26.94,129.64,153.64,10.13,307.63069767441857
410,2020-12-12 03:00:00,2.18964,44.55,0.66,39.1,152.07,185.62,14.19,324.84441860465114
411,2020-12-12 04:00:00,2.45667,47.98,3.04,54.84,164.87,202.14,16.72,334.66767441860463
412,2020-12-12 05:00:00,2.7771,54.15,5.99,75.34,185.24,228.56,19.76,350.3004651162791
413,2020-12-12 06:00:00,2.93732,70.6,10.19,109.67,209.38,256.89,23.31,368.826511627907
414,2020-12-12 07:00:00,1.7623900000000001,78.14,26.11,137.33,158.76,186.26,13.43,329.9786046511628
415,2020-12-12 08:00:00,1.33514,76.08,40.05,133.51,137.8,159.74,8.61,313.89302325581394
416,2020-12-12 09:00:00,1.1348699999999998,76.08,45.42,144.96,126.49,147.03,6.21,305.2132558139535
417,2020-12-12 10:00:00,2.24304,93.22,21.1,115.4,169.78,208.46,21.03,338.4358139534884
418,2020-12-12 11:00:00,4.27246,105.56,4.38,95.37,258.36,325.44,42.05,403.92626506024095
419,2020-12-12 12:00:00,6.30188,116.53,0.29,114.44,350.75,443.9,67.89,440.6596385542169
420,2020-12-12 13:00:00,8.11768,130.24,0.0,156.4,445.61,570.42,105.38,482.67207100591713
421,2020-12-12 14:00:00,9.39941,135.72,0.0,188.83,551.98,714.05,141.86,192.47361898734175
422,2020-12-12 15:00:00,10.360719999999999,137.09,0.0,211.72,658.85,858.18,168.2,204.7407652173913
423,2020-12-12 16:00:00,11.00159,134.35,0.0,205.99,752.29,975.84,164.15,213.93585652173914
424,2020-12-12 17:00:00,11.00159,126.12,0.0,141.14,789.39,1012.94,99.3,213.93585652173914
425,2020-12-12 18:00:00,9.39941,109.67,0.0,69.62,684.78,867.37,36.48,192.47361898734175
426,2020-12-12 19:00:00,6.08826,87.74,0.0,28.61,467.27,577.21,11.4,486.9868674698795
427,2020-12-12 20:00:00,3.685,69.23,0.01,18.12,332.63,393.24,6.21,433.4553012048193
428,2020-12-12 21:00:00,2.45667,58.26,1.88,15.97,286.58,322.61,4.43,415.146265060241
429,2020-12-12 22:00:00,1.56212,36.67,35.76,19.79,231.14,248.69,4.81,385.5260465116279
430,2020-12-12 23:00:00,1.41525,31.87,37.91,18.12,204.14,218.63,4.88,364.80511627906975
431,2020-12-13 00:00:00,1.4285999999999999,33.59,31.83,19.07,194.75,209.18,5.13,357.5988372093023
432,2020-12-13 01:00:00,1.56212,39.76,21.28,23.37,201.69,219.11,6.33,362.9248837209302
433,2020-12-13 02:00:00,1.92261,51.41,6.53,31.95,221.12,246.18,9.25,377.83627906976744
434,2020-12-13 03:00:00,2.16293,52.78,4.83,41.01,230.8,261.19,11.02,385.2651162790698
435,2020-12-13 04:00:00,2.13623,48.67,19.31,51.98,227.93,259.7,12.79,383.0625581395349
436,2020-12-13 05:00:00,2.02942,47.98,40.41,60.56,223.33,255.56,15.83,379.53232558139536
437,2020-12-13 06:00:00,1.7890899999999998,45.24,73.67,65.8,213.95,242.24,15.45,372.3337209302326
438,2020-12-13 07:00:00,0.97466,20.39,127.32,38.62,118.17,130.18,6.84,293.75275862068963
439,2020-12-13 08:00:00,0.78106,14.05,137.33,27.42,82.75,91.11,6.02,175.25
440,2020-12-13 09:00:00,0.70763,13.54,135.9,25.27,65.49,72.78,6.14,152.56865671641793
441,2020-12-13 10:00:00,0.85449,23.99,115.87,31.47,62.31,72.43,9.5,122.97208955223881
442,2020-12-13 11:00:00,1.14822,43.18,86.55,37.67,69.71,85.24,14.19,130.73413793103447
443,2020-12-13 12:00:00,1.4285999999999999,64.43,52.21,39.1,75.07,94.85,18.24,149.03206896551723
444,2020-12-13 13:00:00,1.70898,77.46,29.33,41.49,86.47,112.26,23.31,187.94931034482758
445,2020-12-13 14:00:00,1.92261,77.46,21.28,42.44,101.84,135.04,28.63,238.00551724137932
446,2020-12-13 15:00:00,1.9493099999999999,69.92,20.92,40.05,109.84,147.18,32.17,265.31586206896554
447,2020-12-13 16:00:00,1.8959000000000001,63.06,22.17,36.72,110.87,148.16,32.93,268.83206896551724
448,2020-12-13 17:00:00,1.8425,58.95,21.82,33.85,109.05,145.35,32.93,262.61896551724135
449,2020-12-13 18:00:00,1.62888,54.15,22.89,27.9,94.89,126.47,29.13,214.27965517241378
450,2020-12-13 19:00:00,1.2950899999999999,45.24,27.54,21.46,74.34,97.5,24.07,146.54000000000002
451,2020-12-13 20:00:00,1.1615799999999998,41.13,29.68,22.65,70.29,89.92,21.53,132.71413793103451
452,2020-12-13 21:00:00,1.10817,37.7,32.9,24.08,72.54,90.74,16.72,140.39517241379312
453,2020-12-13 22:00:00,1.08147,35.3,35.41,23.84,76.91,94.61,11.53,155.31344827586207
454,2020-12-13 23:00:00,1.10817,34.96,35.76,24.08,84.22,102.11,8.23,180.26827586206895
455,2020-12-14 00:00:00,1.2016300000000002,38.73,31.83,26.23,96.17,115.41,6.97,218.6493103448276
456,2020-12-14 01:00:00,1.52206,51.41,20.56,32.9,120.02,145.05,8.99,130.26812080536914
457,2020-12-14 02:00:00,2.13623,71.29,4.29,44.82,159.74,197.08,13.81,330.7306976744186
458,2020-12-14 03:00:00,2.56348,76.08,6.53,54.84,183.21,227.06,16.47,348.7425581395349
459,2020-12-14 04:00:00,2.56348,71.29,26.46,64.85,187.9,230.81,18.75,352.34186046511627
460,2020-12-14 05:00:00,2.42996,66.49,52.21,75.34,192.74,234.71,22.55,356.05627906976747
461,2020-12-14 06:00:00,2.1095300000000003,60.32,84.4,81.06,187.22,226.4,21.79,351.82
462,2020-12-14 07:00:00,1.17493,32.9,123.02,57.22,110.76,131.73,10.77,268.45655172413797
463,2020-12-14 08:00:00,0.97466,27.08,133.04,50.55,93.41,110.27,9.25,209.22724137931033
464,2020-12-14 09:00:00,0.9346,28.1,135.9,51.98,89.45,105.62,9.88,198.12241379310348
465,2020-12-14 10:00:00,2.05612,70.6,82.97,61.99,140.85,175.62,23.05,316.23372093023255
466,2020-12-14 11:00:00,3.95203,123.38,22.53,72.48,232.6,299.0,39.01,386.646511627907
467,2020-12-14 12:00:00,5.7144200000000005,139.83,1.4,81.06,312.35,406.68,53.2,425.3921686746988
468,2020-12-14 13:00:00,7.58362,142.57,0.0,99.18,415.68,542.61,74.98,466.47518072289154
469,2020-12-14 14:00:00,8.97217,134.35,0.0,110.63,527.98,694.04,93.22,187.1195987341772
470,2020-12-14 15:00:00,9.613040000000002,119.27,0.0,105.86,609.86,803.88,87.14,195.15075443037978
471,2020-12-14 16:00:00,9.719850000000001,104.19,0.0,93.46,661.01,864.34,67.89,196.4892594936709
472,2020-12-14 17:00:00,9.39941,91.85,0.0,80.11,667.59,867.18,50.66,192.47361898734175
473,2020-12-14 18:00:00,8.01086,81.57,0.0,58.17,575.03,744.8,30.91,175.07280253164555
474,2020-12-14 19:00:00,5.87463,71.97,0.0,37.19,424.35,549.4,15.83,470.3585798816568
475,2020-12-14 20:00:00,4.53949,65.8,0.0,32.9,340.22,434.51,13.43,436.4730120481928
476,2020-12-14 21:00:00,3.8986199999999998,61.01,0.0,33.38,303.05,381.5,13.68,421.69457831325303
477,2020-12-14 22:00:00,3.57819,56.89,0.0,35.76,289.03,360.01,14.82,416.12036144578315
478,2020-12-14 23:00:00,3.5247800000000002,52.78,0.0,39.1,292.11,361.22,16.72,417.34493975903615
479,2020-12-15 00:00:00,3.7384,49.35,0.0,45.78,313.3,384.26,20.77,425.7698795180723
480,2020-12-15 01:00:00,4.69971,48.67,0.0,60.08,383.92,469.77,30.91,453.8477108433735
481,2020-12-15 02:00:00,7.0495600000000005,52.78,0.0,73.43,544.78,669.72,38.51,163.02613164556962
482,2020-12-15 03:00:00,9.2926,61.01,0.41,72.48,668.9,823.63,32.93,191.13511392405064
483,2020-12-15 04:00:00,4.219060000000001,89.11,12.52,80.11,321.79,389.94,22.55,429.145421686747
484,2020-12-15 05:00:00,3.57819,91.85,36.12,92.51,288.97,354.36,28.12,416.0965060240964
485,2020-12-15 06:00:00,2.93732,87.05,66.52,103.0,262.05,324.68,28.12,405.3933734939759
486,2020-12-15 07:00:00,1.53542,56.21,101.57,99.18,146.47,179.9,15.07,320.5467441860465
487,2020-12-15 08:00:00,1.2016300000000002,47.3,110.15,91.55,116.36,142.16,12.03,287.5737931034483
488,2020-12-15 09:00:00,1.14822,47.98,113.01,93.46,112.76,137.19,12.16,275.2841379310345
489,2020-12-15 10:00:00,1.8157999999999999,74.03,80.82,93.46,146.81,182.18,20.52,320.8076744186047
490,2020-12-15 11:00:00,3.0975300000000003,117.9,30.4,88.69,210.28,265.66,31.67,369.51720930232557
491,2020-12-15 12:00:00,4.32587,141.2,2.35,80.11,262.31,334.43,40.03,405.4967469879518
492,2020-12-15 13:00:00,5.180359999999999,139.83,0.0,75.34,307.66,393.75,49.65,423.5274698795181
493,2020-12-15 14:00:00,5.12695,127.49,0.0,68.67,322.29,413.96,54.21,429.34421686746987
494,2020-12-15 15:00:00,4.32587,116.53,0.04,58.65,295.72,379.94,49.65,418.7802409638554
495,2020-12-15 16:00:00,3.5247800000000002,106.93,1.3,50.55,260.28,331.45,43.57,404.68963855421686
496,2020-12-15 17:00:00,3.12424,97.33,6.26,46.25,241.55,307.11,37.49,393.5151162790698
497,2020-12-15 18:00:00,2.53677,80.2,18.24,37.19,198.28,251.69,25.84,360.3079069767442
498,2020-12-15 19:00:00,1.8959000000000001,61.69,34.69,28.37,153.12,190.66,14.69,325.6502325581395
499,2020-12-15 20:00:00,1.64223,51.41,42.56,25.75,140.89,170.25,9.75,316.26441860465115
500,2020-12-15 21:00:00,1.54877,45.24,45.06,24.8,140.66,166.52,7.28,316.0879069767442
501,2020-12-15 22:00:00,1.48201,41.13,45.78,24.08,141.06,165.28,6.14,316.39488372093024
